order_id,order_date,region,state,city,category,sub_category,product_name,units,unit_price,discount_pct,sales,profit
3487,2022-01-21,East,Odisha,Bhubaneswar,Electronics,Televisions,"Sony Bravia 43""",4,9202.5,10,36810.0,4922.33
3488,2022-01-10,North,Uttar Pradesh,Kanpur,Electronics,Televisions,"Sony Bravia 43""",3,47010.0,25,141030.0,11799.75
3489,2024-03-12,West,Gujarat,Vadodara,Office Supplies,Stationery,A4 Paper Ream,3,2779.5,25,8338.5,806.71
3490,2022-12-23,West,Madhya Pradesh,Indore,Office Supplies,Stationery,Notebook Bundle,6,6919.0,0,41514.0,7392.05
3491,2022-11-06,North,Rajasthan,Jaipur,Clothing,Footwear,Sandals,6,3451.35,5,20708.1,4185.16
3492,2023-11-17,South,Andhra Pradesh,Vijayawada,Furniture,Sofas,L-Shaped Sofa,4,13362.4,20,53449.6,7404.68
3493,2023-04-14,West,Madhya Pradesh,Indore,Electronics,Laptops,HP Pavilion,4,43160.45,15,172641.8,3698.67
3494,2024-10-03,North,Rajasthan,Jodhpur,Electronics,Laptops,Asus Vivobook,3,36666.0,0,109998.0,12366.09
3495,2022-11-15,West,Gujarat,Vadodara,Clothing,Footwear,Formal Shoes,4,3054.0,0,12216.0,2895.89
3496,2023-05-27,East,Assam,Guwahati,Clothing,Menswear,Jeans,6,1545.6,40,9273.6,1086.73
3497,2022-05-28,North,Rajasthan,Udaipur,Furniture,Tables,Dining Table 6-Seater,6,14697.6,40,88185.6,13877.34
3498,2024-10-14,South,Telangana,Warangal,Electronics,Televisions,"LG 55"" UHD",4,59141.3,5,236565.2,36486.15
3499,2024-03-03,West,Goa,Panaji,Furniture,Chairs,Wooden Dining Chair,3,13117.2,15,39351.6,6113.04
3500,2024-06-13,West,Maharashtra,Mumbai,Electronics,Accessories,Bluetooth Speaker,6,57441.75,5,344650.5,52542.85
3501,2023-01-21,South,Andhra Pradesh,Guntur,Electronics,Laptops,Asus Vivobook,1,53042.55,15,53042.55,6046.3
3502,2024-04-19,East,West Bengal,Howrah,Furniture,Sofas,Recliner Sofa,2,12352.2,30,24704.4,6575.28
3503,2022-11-20,East,Assam,Dibrugarh,Clothing,Menswear,Sherwani,2,3496.5,10,6993.0,824.51
3504,2023-05-28,East,Bihar,Gaya,Clothing,Menswear,Sherwani,6,229.5,15,1377.0,197.32
3505,2023-10-30,West,Gujarat,Vadodara,Clothing,Womenswear,Ethnic Set,1,3546.9,10,3546.9,667.66
3506,2022-06-05,South,Kerala,Kozhikode,Office Supplies,Printers,Canon Laser Printer,5,10135.4,15,50677.0,8565.5
3507,2024-10-26,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Stationery,A4 Paper Ream,2,5970.4,15,11940.8,1344.39
3508,2024-10-11,South,Andhra Pradesh,Guntur,Electronics,Accessories,Wireless Earbuds,1,27911.4,40,27911.4,3635.31
3509,2022-01-27,South,Kerala,Kozhikode,Electronics,Mobile Phones,OnePlus 12R,2,55787.25,25,111574.5,16565.97
3510,2024-10-13,East,Odisha,Bhubaneswar,Office Supplies,Stationery,A4 Paper Ream,1,6342.0,0,6342.0,1080.96
3511,2022-10-21,South,Karnataka,Mysuru,Furniture,Chairs,Wooden Dining Chair,6,26492.0,0,158952.0,11113.11
3512,2022-03-27,West,Goa,Panaji,Office Supplies,Stationery,Notebook Bundle,5,1873.2,40,9366.0,1434.41
3513,2022-10-13,East,Assam,Dibrugarh,Clothing,Womenswear,Kurti,6,4231.3,15,25387.8,6502.9
3514,2023-09-27,North,Rajasthan,Udaipur,Clothing,Footwear,Running Shoes,5,1842.0,0,9210.0,1579.06
3515,2024-11-11,North,Uttar Pradesh,Kanpur,Clothing,Footwear,Running Shoes,2,4204.7,5,8409.4,2117.61
3516,2024-08-24,West,Maharashtra,Nagpur,Electronics,Laptops,HP Pavilion,1,18181.0,0,18181.0,1231.89
3517,2024-07-08,East,Assam,Guwahati,Furniture,Tables,Dining Table 6-Seater,2,11244.65,15,22489.3,5282.29
3518,2023-07-07,North,Uttar Pradesh,Lucknow,Furniture,Storage,Wardrobe 4-Door,4,35034.0,0,140136.0,26172.6
3519,2022-12-14,East,Odisha,Cuttack,Office Supplies,Printers,Canon Laser Printer,1,3813.6,20,3813.6,608.74
3520,2023-09-26,East,Bihar,Patna,Office Supplies,Printers,Canon Laser Printer,3,1461.0,40,4383.0,797.23
3521,2024-12-02,South,Andhra Pradesh,Vijayawada,Office Supplies,Ink & Toner,Canon Toner,4,9053.0,0,36212.0,4473.86
3522,2024-05-26,East,Assam,Guwahati,Office Supplies,Stationery,Notebook Bundle,4,6350.4,30,25401.6,5565.58
3523,2023-04-03,West,Maharashtra,Pune,Clothing,Womenswear,Ethnic Set,1,2454.4,20,2454.4,237.18
3524,2022-11-05,West,Gujarat,Surat,Office Supplies,Printers,HP Inkjet Printer,3,3972.5,30,11917.5,3168.51
3525,2022-10-01,South,Telangana,Hyderabad,Office Supplies,Ink & Toner,HP Ink Cartridge,4,1562.4,20,6249.6,1423.45
3526,2024-11-13,East,Assam,Dibrugarh,Clothing,Womenswear,Saree,2,4086.8,15,8173.6,1633.36
3527,2023-07-26,East,Odisha,Cuttack,Electronics,Laptops,Dell Inspiron 15,5,28318.0,0,141590.0,18132.73
3528,2023-04-02,South,Tamil Nadu,Chennai,Office Supplies,Stationery,Notebook Bundle,5,7533.9,10,37669.5,4844.18
3529,2023-07-24,North,Haryana,Gurugram,Electronics,Accessories,Wireless Earbuds,1,38440.0,0,38440.0,1861.4
3530,2022-11-21,East,Assam,Guwahati,Office Supplies,Ink & Toner,Canon Toner,5,5228.3,30,26141.5,7026.35
3531,2024-01-08,East,Assam,Guwahati,Electronics,Laptops,HP Pavilion,6,53258.9,5,319553.4,44437.34
3532,2023-10-05,North,Haryana,Faridabad,Clothing,Menswear,Jeans,2,2247.7,30,4495.4,679.05
3533,2024-12-02,West,Madhya Pradesh,Bhopal,Furniture,Storage,Wardrobe 4-Door,1,11382.7,30,11382.7,1337.56
3534,2022-03-27,North,Punjab,Chandigarh,Electronics,Laptops,HP Pavilion,6,42779.1,30,256674.6,34792.75
3535,2024-10-20,South,Andhra Pradesh,Tirupati,Furniture,Chairs,Wooden Dining Chair,6,5265.0,0,31590.0,6762.34
3536,2022-07-20,North,Punjab,Ludhiana,Furniture,Tables,Office Desk,3,21465.0,10,64395.0,14329.82
3537,2024-12-28,East,Assam,Guwahati,Furniture,Chairs,Ergonomic Office Chair,1,29214.4,20,29214.4,1996.91
3538,2022-05-04,East,West Bengal,Howrah,Clothing,Footwear,Running Shoes,6,2698.2,10,16189.2,2712.6
3539,2022-10-02,West,Maharashtra,Mumbai,Clothing,Womenswear,Ethnic Set,5,1956.05,5,9780.25,2534.17
3540,2024-05-31,North,Haryana,Gurugram,Furniture,Tables,Coffee Table,3,3916.0,0,11748.0,2322.76
3541,2022-12-18,West,Maharashtra,Pune,Furniture,Sofas,L-Shaped Sofa,6,30895.0,0,185370.0,20037.34
3542,2023-11-27,North,Uttar Pradesh,Lucknow,Clothing,Menswear,Casual T-Shirt,4,750.5,5,3002.0,538.76
3543,2022-12-06,North,Uttar Pradesh,Lucknow,Furniture,Sofas,L-Shaped Sofa,6,5810.2,5,34861.2,2630.36
3544,2022-01-08,North,Punjab,Amritsar,Clothing,Menswear,Casual T-Shirt,1,2011.15,5,2011.15,229.41
3545,2022-05-10,West,Gujarat,Ahmedabad,Furniture,Tables,Coffee Table,1,33129.35,5,33129.35,7663.32
3546,2023-05-06,West,Goa,Panaji,Furniture,Storage,TV Unit,4,18843.25,5,75373.0,18382.32
3547,2023-12-31,South,Telangana,Hyderabad,Electronics,Televisions,"Samsung 50"" Crystal",3,18527.4,10,55582.2,7566.31
3548,2022-04-06,South,Karnataka,Bengaluru,Office Supplies,Ink & Toner,Canon Toner,6,8267.95,15,49607.7,3825.81
3549,2024-08-13,South,Andhra Pradesh,Vijayawada,Clothing,Womenswear,Dress,3,1287.6,40,3862.8,288.4
3550,2022-05-27,East,Bihar,Patna,Electronics,Laptops,Lenovo IdeaPad,3,53734.5,10,161203.5,23882.29
3551,2024-12-21,East,Odisha,Cuttack,Office Supplies,Printers,Canon Laser Printer,4,6659.1,10,26636.4,3744.13
3552,2024-08-20,North,Delhi,New Delhi,Electronics,Laptops,Asus Vivobook,5,30274.45,15,151372.25,20832.93
3553,2023-08-01,North,Rajasthan,Jaipur,Office Supplies,Stationery,Gel Pen Pack,1,7579.5,25,7579.5,2077.41
3554,2024-02-04,East,Assam,Dibrugarh,Electronics,Laptops,Dell Inspiron 15,4,33729.0,0,134916.0,11385.65
3555,2022-11-03,South,Telangana,Warangal,Furniture,Storage,Bookshelf,3,25778.4,40,77335.2,7783.72
3556,2024-01-03,West,Gujarat,Vadodara,Clothing,Menswear,Casual T-Shirt,2,3674.7,10,7349.4,858.15
3557,2022-03-03,West,Madhya Pradesh,Bhopal,Clothing,Womenswear,Dress,6,2949.0,25,17694.0,1035.04
3558,2022-03-23,East,Assam,Guwahati,Office Supplies,Printers,Canon Laser Printer,3,3967.0,0,11901.0,2729.53
3559,2023-05-29,East,Odisha,Cuttack,Electronics,Mobile Phones,Samsung Galaxy A54,3,13411.8,40,40235.4,4404.88
3560,2023-03-16,North,Delhi,Dwarka,Clothing,Menswear,Sherwani,5,3297.75,25,16488.75,1511.01
3561,2024-04-20,South,Andhra Pradesh,Vijayawada,Office Supplies,Ink & Toner,Canon Toner,4,1566.4,20,6265.6,785.51
3562,2024-09-04,South,Kerala,Kochi,Electronics,Laptops,Asus Vivobook,5,67230.9,10,336154.5,33898.92
3563,2022-05-12,East,West Bengal,Siliguri,Office Supplies,Stationery,Notebook Bundle,6,5070.6,10,30423.6,4776.38
3564,2023-04-10,West,Gujarat,Surat,Clothing,Menswear,Formal Shirt,5,2666.25,25,13331.25,733.4
3565,2022-09-10,West,Goa,Panaji,Office Supplies,Ink & Toner,Canon Toner,1,3451.5,25,3451.5,465.97
3566,2022-04-03,South,Andhra Pradesh,Tirupati,Office Supplies,Stationery,Gel Pen Pack,5,6806.1,30,34030.5,7498.09
3567,2022-12-28,West,Goa,Panaji,Clothing,Menswear,Casual T-Shirt,3,1251.2,15,3753.6,286.88
3568,2024-09-10,East,Assam,Dibrugarh,Office Supplies,Printers,Canon Laser Printer,5,8741.25,25,43706.25,11330.88
3569,2023-10-23,North,Haryana,Gurugram,Clothing,Footwear,Formal Shoes,4,1477.6,20,5910.4,298.27
3570,2022-08-07,North,Delhi,Dwarka,Electronics,Laptops,Lenovo IdeaPad,4,14144.4,10,56577.6,8263.34
3571,2024-10-09,North,Punjab,Chandigarh,Clothing,Menswear,Jeans,4,3394.8,10,13579.2,2994.17
3572,2023-10-30,West,Gujarat,Vadodara,Clothing,Menswear,Formal Shirt,6,4737.0,0,28422.0,4605.18
3573,2024-04-13,North,Uttar Pradesh,Noida,Electronics,Laptops,Lenovo IdeaPad,3,24191.4,40,72574.2,2129.64
3574,2024-11-11,East,Bihar,Gaya,Furniture,Chairs,Gaming Chair,1,26753.9,5,26753.9,7374.69
3575,2024-06-11,East,West Bengal,Howrah,Office Supplies,Stationery,Notebook Bundle,2,4042.0,0,8084.0,1708.65
3576,2024-08-23,North,Uttar Pradesh,Lucknow,Clothing,Womenswear,Ethnic Set,4,241.4,15,965.6,100.32
3577,2023-01-02,South,Tamil Nadu,Madurai,Office Supplies,Stationery,Gel Pen Pack,2,5449.5,25,10899.0,1924.05
3578,2022-01-25,South,Telangana,Karimnagar,Electronics,Accessories,Power Bank,2,24362.25,25,48724.5,6822.21
3579,2024-02-28,West,Goa,Panaji,Clothing,Menswear,Casual T-Shirt,1,2634.15,15,2634.15,726.52
3580,2022-01-18,North,Rajasthan,Jodhpur,Electronics,Televisions,"Samsung 50"" Crystal",4,38688.3,10,154753.2,10540.89
3581,2023-10-14,North,Punjab,Chandigarh,Office Supplies,Printers,HP Inkjet Printer,1,5634.0,0,5634.0,756.24
3582,2024-01-14,North,Punjab,Amritsar,Office Supplies,Ink & Toner,Canon Toner,2,6833.7,10,13667.4,3088.88
3583,2023-11-16,South,Andhra Pradesh,Tirupati,Clothing,Footwear,Running Shoes,1,784.0,20,784.0,89.19
3584,2024-02-11,North,Punjab,Ludhiana,Furniture,Tables,Dining Table 6-Seater,2,32468.0,0,64936.0,17886.73
3585,2022-01-05,South,Telangana,Karimnagar,Clothing,Menswear,Casual T-Shirt,1,1906.8,30,1906.8,387.44
3586,2024-04-02,East,Odisha,Bhubaneswar,Electronics,Mobile Phones,iPhone 14,5,9562.0,0,47810.0,4614.18
3587,2023-07-03,North,Haryana,Gurugram,Office Supplies,Stationery,Notebook Bundle,6,5134.5,10,30807.0,3958.49
3588,2024-11-27,East,West Bengal,Siliguri,Furniture,Sofas,3-Seater Fabric Sofa,1,17958.0,40,17958.0,2151.3
3589,2022-06-03,West,Madhya Pradesh,Bhopal,Clothing,Womenswear,Saree,5,1854.0,40,9270.0,1580.05
3590,2023-01-25,North,Delhi,Dwarka,Office Supplies,Ink & Toner,Canon Toner,5,1100.8,20,5504.0,280.9
3591,2022-11-01,North,Delhi,Dwarka,Clothing,Womenswear,Ethnic Set,6,985.6,20,5913.6,827.14
3592,2024-10-02,South,Telangana,Hyderabad,Office Supplies,Ink & Toner,Canon Toner,1,6690.4,20,6690.4,781.85
3593,2022-07-25,West,Maharashtra,Nashik,Furniture,Chairs,Ergonomic Office Chair,2,16927.1,5,33854.2,9426.36
3594,2024-09-28,South,Telangana,Warangal,Electronics,Laptops,Lenovo IdeaPad,3,57780.8,20,173342.4,6344.3
3595,2024-10-29,North,Haryana,Gurugram,Furniture,Chairs,Gaming Chair,6,8556.8,30,51340.8,8830.21
3596,2024-11-10,North,Delhi,Dwarka,Clothing,Womenswear,Ethnic Set,5,3464.65,5,17323.25,4658.75
3597,2022-10-12,North,Delhi,New Delhi,Clothing,Womenswear,Saree,3,2610.35,15,7831.05,1534.88
3598,2022-03-09,North,Rajasthan,Jaipur,Electronics,Televisions,"LG 55"" UHD",1,10353.6,10,10353.6,733.03
3599,2022-02-06,East,Bihar,Gaya,Clothing,Menswear,Casual T-Shirt,6,2303.1,10,13818.6,2665.55
3600,2024-05-14,West,Madhya Pradesh,Bhopal,Furniture,Sofas,Recliner Sofa,1,4921.7,30,4921.7,506.96
3601,2023-05-28,East,Odisha,Cuttack,Electronics,Mobile Phones,OnePlus 12R,4,63313.2,10,253252.8,35786.51
3602,2023-08-02,West,Gujarat,Vadodara,Furniture,Tables,Dining Table 6-Seater,3,19948.5,25,59845.5,13590.4
3603,2024-07-22,West,Madhya Pradesh,Bhopal,Electronics,Laptops,Dell Inspiron 15,6,47811.6,10,286869.6,26875.79
3604,2024-12-30,West,Gujarat,Ahmedabad,Office Supplies,Printers,Canon Laser Printer,6,6610.8,40,39664.8,4821.13
3605,2024-08-30,East,Odisha,Bhubaneswar,Office Supplies,Stationery,A4 Paper Ream,6,4277.6,20,25665.6,1762.69
3606,2024-08-29,West,Madhya Pradesh,Bhopal,Clothing,Footwear,Sandals,1,3643.0,0,3643.0,913.72
3607,2023-10-29,West,Goa,Panaji,Electronics,Mobile Phones,iPhone 14,6,65439.0,0,392634.0,12656.1
3608,2023-07-30,East,Assam,Dibrugarh,Furniture,Storage,TV Unit,2,37110.6,10,74221.2,16783.77
3609,2024-10-07,South,Tamil Nadu,Madurai,Furniture,Tables,Dining Table 6-Seater,1,4070.7,10,4070.7,370.1
3610,2022-04-29,West,Maharashtra,Nagpur,Clothing,Womenswear,Dress,1,3902.4,20,3902.4,594.8
3611,2022-01-17,West,Goa,Margao,Furniture,Chairs,Ergonomic Office Chair,6,20822.4,40,124934.4,33792.14
3612,2024-05-17,North,Rajasthan,Jodhpur,Furniture,Sofas,L-Shaped Sofa,1,10587.75,5,10587.75,2338.59
3613,2022-05-11,North,Haryana,Gurugram,Furniture,Chairs,Ergonomic Office Chair,4,20590.5,25,82362.0,13546.28
3614,2023-03-12,North,Punjab,Ludhiana,Clothing,Womenswear,Kurti,2,2300.4,40,4600.8,327.55
3615,2022-01-03,East,West Bengal,Siliguri,Furniture,Sofas,L-Shaped Sofa,1,27637.6,20,27637.6,7022.7
3616,2024-04-24,East,Bihar,Gaya,Furniture,Sofas,L-Shaped Sofa,1,17595.2,20,17595.2,2592.39
3617,2022-04-14,West,Gujarat,Surat,Office Supplies,Ink & Toner,HP Ink Cartridge,3,5586.0,25,16758.0,1635.29
3618,2022-01-22,South,Andhra Pradesh,Tirupati,Furniture,Tables,Office Desk,5,26582.4,20,132912.0,29547.38
3619,2022-05-28,East,West Bengal,Howrah,Furniture,Storage,TV Unit,2,30419.25,25,60838.5,7711.98
3620,2023-09-03,South,Kerala,Thiruvananthapuram,Electronics,Accessories,Power Bank,4,32881.5,10,131526.0,9813.1
3621,2022-04-21,South,Tamil Nadu,Coimbatore,Electronics,Televisions,"Samsung 50"" Crystal",4,15270.0,0,61080.0,2970.16
3622,2024-09-02,North,Rajasthan,Jodhpur,Office Supplies,Stationery,Gel Pen Pack,6,4273.6,20,25641.6,3880.94
3623,2024-08-18,West,Goa,Margao,Electronics,Televisions,"Sony Bravia 43""",2,49601.75,15,99203.5,6045.64
3624,2024-09-06,North,Rajasthan,Jaipur,Furniture,Sofas,3-Seater Fabric Sofa,2,27283.5,25,54567.0,12961.59
3625,2024-05-11,South,Telangana,Warangal,Office Supplies,Stationery,Gel Pen Pack,4,6904.2,40,27616.8,7674.43
3626,2024-12-13,West,Maharashtra,Nagpur,Clothing,Menswear,Sherwani,4,1455.4,5,5821.6,585.81
3627,2024-01-25,North,Rajasthan,Jodhpur,Clothing,Footwear,Running Shoes,4,1414.55,5,5658.2,994.69
3628,2022-12-30,North,Uttar Pradesh,Varanasi,Furniture,Storage,TV Unit,5,8335.95,15,41679.75,9780.19
3629,2024-04-19,North,Punjab,Amritsar,Office Supplies,Ink & Toner,Canon Toner,3,9539.55,15,28618.65,1653.6
3630,2022-11-06,North,Delhi,New Delhi,Electronics,Accessories,Wireless Earbuds,5,11549.6,20,57748.0,7137.93
3631,2023-12-20,West,Maharashtra,Mumbai,Office Supplies,Ink & Toner,HP Ink Cartridge,1,8531.2,20,8531.2,1381.12
3632,2024-10-04,West,Goa,Margao,Clothing,Menswear,Jeans,4,3056.4,10,12225.6,1704.15
3633,2023-11-08,North,Uttar Pradesh,Varanasi,Clothing,Womenswear,Dress,6,2506.8,40,15040.8,3845.3
3634,2022-10-30,East,Odisha,Bhubaneswar,Electronics,Accessories,Wireless Earbuds,2,25654.3,30,51308.6,7390.98
3635,2024-10-18,West,Maharashtra,Nagpur,Furniture,Sofas,Recliner Sofa,3,21544.2,10,64632.6,10266.55
3636,2024-05-03,East,Assam,Guwahati,Electronics,Accessories,Bluetooth Speaker,5,57445.6,20,287228.0,6390.96
3637,2024-12-26,West,Maharashtra,Mumbai,Clothing,Womenswear,Ethnic Set,6,2914.2,10,17485.2,3343.51
3638,2024-12-18,East,Bihar,Gaya,Office Supplies,Printers,HP Inkjet Printer,2,9160.2,10,18320.4,4957.75
3639,2024-03-10,East,Odisha,Cuttack,Furniture,Chairs,Gaming Chair,3,30818.7,10,92456.1,13949.34
3640,2022-11-20,North,Rajasthan,Jodhpur,Clothing,Womenswear,Dress,4,2844.6,40,11378.4,2747.88
3641,2024-08-18,East,Odisha,Bhubaneswar,Furniture,Sofas,Recliner Sofa,1,20581.05,15,20581.05,2385.96
3642,2022-08-21,East,Bihar,Gaya,Office Supplies,Stationery,Gel Pen Pack,6,3438.9,10,20633.4,5424.08
3643,2023-08-18,East,West Bengal,Kolkata,Furniture,Tables,Dining Table 6-Seater,1,21279.75,15,21279.75,5357.71
3644,2024-08-25,South,Kerala,Thiruvananthapuram,Furniture,Tables,Office Desk,6,29368.5,30,176211.0,28673.05
3645,2023-10-29,North,Punjab,Chandigarh,Clothing,Womenswear,Saree,1,4024.8,10,4024.8,1004.42
3646,2024-02-28,East,Assam,Dibrugarh,Office Supplies,Stationery,A4 Paper Ream,6,4582.5,25,27495.0,5828.36
3647,2024-03-29,South,Andhra Pradesh,Vijayawada,Clothing,Footwear,Running Shoes,6,3004.85,5,18029.1,2761.82
3648,2022-11-21,East,Odisha,Bhubaneswar,Office Supplies,Ink & Toner,Canon Toner,6,7119.0,0,42714.0,2800.68
3649,2024-06-24,East,Odisha,Cuttack,Office Supplies,Ink & Toner,HP Ink Cartridge,6,7596.0,10,45576.0,2353.71
3650,2023-11-06,North,Rajasthan,Jaipur,Office Supplies,Stationery,Notebook Bundle,4,9896.15,5,39584.6,5961.33
3651,2024-01-30,East,West Bengal,Howrah,Electronics,Laptops,Dell Inspiron 15,4,59325.6,5,237302.4,22511.0
3652,2023-10-13,North,Rajasthan,Jodhpur,Electronics,Laptops,Asus Vivobook,5,36207.5,30,181037.5,23159.58
3653,2022-08-17,North,Haryana,Gurugram,Furniture,Storage,Wardrobe 4-Door,4,1899.0,40,7596.0,441.54
3654,2024-12-19,North,Delhi,Dwarka,Office Supplies,Ink & Toner,HP Ink Cartridge,4,6667.2,10,26668.8,4619.51
3655,2024-05-21,East,West Bengal,Howrah,Clothing,Womenswear,Dress,3,2636.1,10,7908.3,578.19
3656,2022-01-07,East,Assam,Guwahati,Office Supplies,Stationery,Gel Pen Pack,1,6857.4,40,6857.4,1505.88
3657,2022-05-13,West,Goa,Margao,Furniture,Tables,Coffee Table,4,21026.35,5,84105.4,5104.1
3658,2022-02-13,South,Andhra Pradesh,Guntur,Electronics,Accessories,Wireless Earbuds,4,38168.8,20,152675.2,11153.92
3659,2024-12-07,East,West Bengal,Kolkata,Office Supplies,Ink & Toner,Canon Toner,6,1451.7,10,8710.2,468.86
3660,2023-07-19,West,Maharashtra,Mumbai,Electronics,Accessories,Bluetooth Speaker,5,28461.0,40,142305.0,5591.03
3661,2024-09-05,South,Tamil Nadu,Coimbatore,Office Supplies,Ink & Toner,HP Ink Cartridge,3,11553.0,0,34659.0,9069.3
3662,2024-03-17,North,Punjab,Ludhiana,Clothing,Menswear,Jeans,3,784.5,25,2353.5,138.45
3663,2023-03-29,South,Karnataka,Hubballi,Furniture,Chairs,Gaming Chair,6,17582.4,40,105494.4,6129.24
3664,2023-06-17,South,Karnataka,Hubballi,Clothing,Womenswear,Saree,3,3970.4,20,11911.2,895.51
3665,2024-06-15,East,Odisha,Bhubaneswar,Clothing,Menswear,Formal Shirt,4,981.0,10,3924.0,1002.44
3666,2023-08-26,South,Telangana,Karimnagar,Electronics,Accessories,Wireless Earbuds,1,46352.8,20,46352.8,3425.83
3667,2022-11-11,North,Delhi,New Delhi,Office Supplies,Stationery,Gel Pen Pack,1,5057.25,25,5057.25,711.92
3668,2022-11-28,West,Madhya Pradesh,Bhopal,Clothing,Womenswear,Dress,1,2634.6,40,2634.6,606.59
3669,2022-09-03,North,Uttar Pradesh,Lucknow,Office Supplies,Printers,HP Inkjet Printer,4,2976.0,0,11904.0,1320.9
3670,2023-06-02,East,Bihar,Patna,Office Supplies,Printers,HP Inkjet Printer,3,3765.5,15,11296.5,2337.28
3671,2024-10-21,North,Rajasthan,Jodhpur,Office Supplies,Ink & Toner,Canon Toner,3,1519.5,25,4558.5,812.65
3672,2023-06-05,East,Assam,Guwahati,Electronics,Laptops,HP Pavilion,4,38297.35,5,153189.4,9764.93
3673,2024-05-03,East,Bihar,Patna,Office Supplies,Printers,Canon Laser Printer,3,6553.8,10,19661.4,2576.23
3674,2023-08-02,West,Goa,Margao,Electronics,Laptops,HP Pavilion,4,25182.0,10,100728.0,15254.2
3675,2024-01-08,South,Kerala,Kozhikode,Office Supplies,Printers,HP Inkjet Printer,6,8034.0,0,48204.0,6487.87
3676,2024-10-27,West,Gujarat,Vadodara,Electronics,Televisions,"Sony Bravia 43""",4,15671.7,10,62686.8,3946.72
3677,2023-03-10,South,Telangana,Hyderabad,Clothing,Womenswear,Saree,4,3423.8,5,13695.2,2098.51
3678,2024-05-29,East,Bihar,Patna,Office Supplies,Printers,Canon Laser Printer,6,5826.6,40,34959.6,4076.0
3679,2023-02-17,West,Madhya Pradesh,Indore,Clothing,Womenswear,Dress,6,2849.6,20,17097.6,4384.51
3680,2024-10-23,North,Delhi,New Delhi,Electronics,Televisions,"Sony Bravia 43""",6,21031.2,40,126187.2,2785.45
3681,2023-05-14,North,Rajasthan,Udaipur,Furniture,Tables,Dining Table 6-Seater,1,9280.0,0,9280.0,1313.52
3682,2023-07-27,South,Telangana,Hyderabad,Clothing,Menswear,Formal Shirt,1,2918.7,10,2918.7,194.24
3683,2023-12-26,North,Rajasthan,Jodhpur,Electronics,Accessories,Power Bank,2,42090.0,0,84180.0,1936.85
3684,2023-01-11,East,Bihar,Patna,Office Supplies,Printers,HP Inkjet Printer,2,1875.75,25,3751.5,664.03
3685,2022-09-27,West,Maharashtra,Pune,Clothing,Footwear,Running Shoes,2,1277.0,0,2554.0,163.15
3686,2023-08-16,West,Madhya Pradesh,Bhopal,Electronics,Televisions,"Sony Bravia 43""",6,13962.95,15,83777.7,3832.91
3687,2024-05-15,East,Bihar,Patna,Furniture,Storage,TV Unit,1,39513.0,0,39513.0,4619.44
3688,2022-04-21,East,West Bengal,Howrah,Furniture,Sofas,3-Seater Fabric Sofa,5,42503.0,0,212515.0,27307.44
3689,2024-03-12,South,Tamil Nadu,Chennai,Furniture,Chairs,Gaming Chair,3,22692.6,30,68077.8,16605.32
3690,2022-12-18,North,Punjab,Chandigarh,Electronics,Accessories,Smart Watch,2,26369.25,25,52738.5,6006.23
3691,2023-11-03,South,Karnataka,Hubballi,Furniture,Chairs,Gaming Chair,3,12867.4,30,38602.2,6697.91
3692,2023-09-30,West,Madhya Pradesh,Indore,Electronics,Televisions,"Samsung 50"" Crystal",5,24613.6,20,123068.0,9544.26
3693,2024-12-07,West,Goa,Margao,Electronics,Accessories,Bluetooth Speaker,5,39982.0,0,199910.0,4379.14
3694,2024-10-20,South,Kerala,Kozhikode,Electronics,Laptops,Dell Inspiron 15,4,24282.0,10,97128.0,12357.0
3695,2024-10-21,North,Uttar Pradesh,Kanpur,Electronics,Accessories,Power Bank,5,63118.0,0,315590.0,9996.46
3696,2024-04-10,North,Uttar Pradesh,Varanasi,Furniture,Sofas,L-Shaped Sofa,2,25302.6,10,50605.2,3429.53
3697,2023-04-10,East,West Bengal,Howrah,Electronics,Laptops,HP Pavilion,1,6766.5,25,6766.5,250.03
3698,2023-08-28,West,Maharashtra,Nagpur,Electronics,Accessories,Wireless Earbuds,5,17647.0,0,88235.0,12159.73
3699,2023-11-13,East,Odisha,Cuttack,Furniture,Storage,Wardrobe 4-Door,3,7832.7,10,23498.1,3128.71
3700,2023-06-25,South,Telangana,Karimnagar,Furniture,Storage,Bookshelf,1,23206.4,20,23206.4,1276.15
3701,2023-08-27,North,Haryana,Faridabad,Clothing,Womenswear,Dress,1,2443.5,25,2443.5,170.2
3702,2023-11-22,North,Punjab,Amritsar,Clothing,Footwear,Sandals,3,1985.9,30,5957.7,934.5
3703,2024-12-06,South,Tamil Nadu,Madurai,Furniture,Sofas,L-Shaped Sofa,1,9383.4,10,9383.4,819.84
3704,2023-06-23,West,Goa,Margao,Office Supplies,Printers,Canon Laser Printer,2,5564.25,25,11128.5,2849.02
3705,2023-06-25,South,Tamil Nadu,Coimbatore,Office Supplies,Printers,Canon Laser Printer,6,5915.0,0,35490.0,3342.2
3706,2022-07-02,East,West Bengal,Kolkata,Electronics,Mobile Phones,Samsung Galaxy A54,6,22030.2,10,132181.2,18504.3
3707,2024-12-05,South,Tamil Nadu,Chennai,Electronics,Laptops,Lenovo IdeaPad,4,57896.0,0,231584.0,5625.5
3708,2022-05-11,West,Goa,Panaji,Clothing,Footwear,Running Shoes,6,2633.0,0,15798.0,1236.72
